FEATURE_ID	FEATURE_TEXT	FEATURE_HASH	ENGINE	SOURCE_SECTION	SOURCE_LINE
F-004079	- جدولة استباقية (Proactive Scheduler)	de55490b1f539b795141c3602eb02c7c548464d347b0e77c9f7f55030d3b8265	Localization Engine	7.1 الذكاء اللغوي	4875
F-004080	- ملفات تعريف استباقية (Proactive Profiles)	8d441194f1cdd9b369e53590f1882777ee7f3c68d6b21d4f491d8802dc0e2127	Localization Engine	7.1 الذكاء اللغوي	4876
F-004081	- الانحراف التنبؤي (Predictive drift)	264ce89f22a50d3b30660d29b8c8961840c144f10711b35545297df9d7a23aa6	Localization Engine	7.1 الذكاء اللغوي	4877
F-004082	- مخاطر الامتثال التنبؤية (Predictive compliance risk)	ddf6fe9031f44ac50b87201bcfea3977ed8fffd5a7078283c58268a7809b477a	Localization Engine	7.1 الذكاء اللغوي	4878
F-004083	- مخططات تنبؤية (Predictive charts)	543256251e936340868ccfcd68b0d503dc5c9e4bba608b7ffe292764235c4c9b	Localization Engine	7.1 الذكاء اللغوي	4879
F-004084	- حوكمة تنبؤية (Predictive Governance)	b804d7aa88a5cdfc25bb8d56ea3c60de996b00433e51e452966228ad25c47d6e	Localization Engine	7.1 الذكاء اللغوي	4880
F-004085	- تفعيل تنبيه مبكر عند اكتشاف مخالفة خطيرة	f80d1fe1b9017764a5a9c9af7defacd9283285631321e7fa949de85a8ef10024	Localization Engine	7.1 الذكاء اللغوي	4881
F-004086	- يقترح مؤشرات أداء مناسبة	9b0d2f03f499cd32306d1ee86a78e2b369de28c84c74702775136597e9770107	Localization Engine	7.1 الذكاء اللغوي	4882
F-004087	- اكتشاف الانخفاض المفاجئ	941d3a6c455315552e3de767debf6aac966d7ead6acb76d35b24ceeaeb4816ea	Localization Engine	7.1 الذكاء اللغوي	4883
F-004088	- أفكار توسعية متقدمة جدًا	67c007ed1831340795c3c98abd3eb3ab93dc7451b692f30aeed43c0ad045bebf	Localization Engine	7.1 الذكاء اللغوي	4884
F-004089	- ذكاء استراتيجي متقدم جدًا	f374a7cfada2b30270abdbabfd5c5bff4d0e6c465eec17539169a3285017f489	Localization Engine	7.1 الذكاء اللغوي	4885
F-004090	- وضع المحلل الآلي	4043117d508d063a5bf5bf7f9192c45639e2944a3915f75d9f9393e3200561e7	Localization Engine	7.1 الذكاء اللغوي	4886
F-004091	- وكيل ذكاء اصطناعي يعمل تلقائيًا كل شهر	17f51ef179434d7d389279bd89324a6866541b208e6f9e90bcb7dd2992a78f8a	Localization Engine	7.1 الذكاء اللغوي	4887
F-004092	- تحويل القدرات إلى خارطة تطور ذكاء اصطناعي	3673975f49391e86bbe3f986b9c87d3a206db6bcc39d730d839ddf3823cb0b23	Localization Engine	7.1 الذكاء اللغوي	4888
F-004093	- اكتشاف المشاكل قبل المستخدم	2e02c404c558a2259951743edb0479090cbd5e900e5eb7cc024669c2dc1bb63d	Localization Engine	7.1 الذكاء اللغوي	4889
F-004094	- قرارات تلقائية	bcef9e88943cd920032e02d373a983d7c7437d2adfe2008714a23a50bc4edcb0	Localization Engine	7.1 الذكاء اللغوي	4890
F-004095	- اقتراحات جاهزة	17665e099237944ee650260e7ed1d27c30968ce8e146accec72ff9d7e4917360	Localization Engine	7.1 الذكاء اللغوي	4891
F-004096	- معالجة المشاكل تلقائيًا	82faa15638932fae6f48bff084b853a973537df3feaa8d851d189bf468e81679	Localization Engine	7.1 الذكاء اللغوي	4892
F-004097	- يقترح الحل	e699c5e959b3187eaddfeb485f0873e1e64a5665ffce067e933613498a99f6c4	Localization Engine	7.1 الذكاء اللغوي	4893
F-004098	- بعد الاقتراح التلقائي	eb4d96b5d5619617f65802b23ebdc859dd93c7ce9b871fe0b612ceec0bf50012	Localization Engine	7.1 الذكاء اللغوي	4894
F-004099	- خطة توسع مستقبلية للذكاء الاصطناعي	513932247ffc97931eff9417aa410a50c14564d8116e1b10dd2ba6fcb6846132	Localization Engine	7.1 الذكاء اللغوي	4895
F-004100	- خارطة تطور الذكاء الاصطناعي	a9fa3bf9380d0dd3eef19b2472b560de5de9d248570c31b5d3273bfe043fc7be	Localization Engine	7.1 الذكاء اللغوي	4896
F-004101	- عكس التخطيط يحافظ على نسب المسافات	bf963de8d3fa1dc50f6aca7bef807204239d2aadc2abb094fa2bbf9291c17f9f	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4902
F-004102	- عكس المحاور يحافظ على توازن التوتر البصري	7167e4a8516e3b824bfdb8def4d70d1fe4e0884c7ee99e6d4d7220b2f452c36b	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4903
F-004103	- التسلسل الهرمي للتأكيد يبقى معادلاً بصرياً بعد التحويل	b458da60978a2393000b84623ea24fdbf5137554b693ef5f5fdf8b4efa76aa39	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4904
F-004104	- عكس الشبكة يعيد حساب القيود النسبية ولا يقرب	94a901e197de0d6dc9692819f44155aa8d1e40f1fecfafeddae964d19a1f54e1	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4905
F-004105	- عكس الأيقونات يتبع سجل قواعد الاتجاه: لا عكس عشوائي	b278cee8fa13757897db04d710931f5e2fe68c9283710f8d408487c02d384f0d	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4906
F-004106	- تحويل المصطلحات حسب القطاع	7c82a05bd23d2f1d0edacdfeac98802de36506f672a97fc3defa72618dc2b27b	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4907
F-004107	- اختيار مستوى اللغة (تنفيذي، رسمي، تقني)	d4a87456d8fdb818dafeeeb6f714ffaff191952181a19f33b01b0f106ca0b9e5	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4908
F-004108	- دعم RTL احترافي	ba3ed774a865f79d254f97c527f73d55439433f10c8e2dcaf3aec34367f10d42	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4909
F-004109	- عكس التخطيط يمين-يسار تلقائياً	93f8b38f7981f601b4285064635663048de603c21717eeba8325333a3fa4cf57	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4910
F-004110	- إعادة إنتاج اتجاه النص RTL/LTR بدقة	d01f0be9cf2d194991a48e068bec6114c21342dfd189bdb31ff633a7ffb3c449	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4911
F-004111	- عكس التخطيط بالكامل يمين-يسار	e332d28ae3743d926cf1ab3b3c0311712c4c3c11ad43f7ff051ce2bf4a840436	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4912
F-004112	- إعادة ترتيب الجداول تلقائياً	e2567dc05db6b548ccbecdd01f05be0ee90654d972287e083b69f33127f87e39	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4913
F-004113	- عكس المخططات البيانية	3cfcd716210925ba6891f70e1df77c830c6b12397ba63fb2e6286ff8820fa3d1	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4914
F-004114	- دعم النص المختلط عربي/إنجليزي	fe28eb0d2cd811453d8baddf1da34b05e9bff147f114dde19c390316a48ff3a9	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4915
F-004115	- أرقام عربية شرقية أو غربية حسب الإعداد	ca635e8588ee3c8343696e4f20cc4077d1292727b58cf6b6907337dc8675eba3	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4916
F-004116	- تنسيق التواريخ حسب الثقافة	653c5ed96790f396c8c742e68728bbba4edfbccb1a23fb18cc7fb7f9fa945328	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4917
F-004117	- تنسيق العملات حسب الدولة	57a2f8e7314db843caa7a1bcf9c8df8fbe44b1aa582bde2fdb1ebe61d0b8fadb	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4918
F-004118	- وضع عربي أساسي	fa8d2ffd2320f8d6b62719ab1d4a689166eb23e318af647ddb0ae6c58b4cecab	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4919
F-004119	- وضع عربي احترافي	2a5fd30b338e591561423c8be8d84cbf182c5d6978d599ef4daa8aedcf1115f7	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4920
F-004120	- وضع عربي نخبوي للنشر	ee87b86158ef43ec90fa4d460eb6a39ae0a06056d57a182520c4c094b53ad1b9	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4921
F-004121	- تحويل عروض إنجليزية إلى عربية مع الحفاظ على التصميم	404f38b0f8c0af25e440cd05d8504e4074af51fbb9dff4d563b888518397adde	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4922
F-004122	- اختبار دقة الاتجاه تلقائياً	a05a0d442fef70cc3bee64ecf0c7e48498d175c5f283ca16910ef3ec2f5f0b7f	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4923
F-004123	- كشف أخطاء الاتجاه المختلط	bd5b291fa01d231791f8a8418b84890a72bed950f0859f68307b473e5fce0c7f	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4924
F-004124	- تحديد مستوى التعريب لكل طلب	e9c57a129c8c300dc5f7bc53a1fa346d5c743fbcc23b927fc114ce38a47e0e7d	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4925
F-004125	- التزام كامل بخوارزمية ثنائية الاتجاه	77df2edd554e6624aa9a267246e12156f17a7321fcc3059332e2d2087c249d4f	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4926
F-004126	- تطبيق عكس محاور رياضي	f02cd67edca30b3f522391492ea627b2ff064fcaf66bb432768ecdafc97e27f3	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4927
F-004127	- دعم أرقام شرقية وغربية	9df82639bb7d88d3164374aa9c99d80cc865ec4d7507c7feac899887adcf399a	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4928
F-004128	- محرك عكس محاور رياضي لدعم RTL	3f8e8edcda4585adf9a54d429fa68364070bf31e99e799c3e23a1a29ecdb1a06	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4929
F-004129	- إعادة حساب خط الأساس	17082b383312b67f03c699e22b1e1d8c571bcb598e8cd4e9f49ec8f36452c43e	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4930
F-004130	- التزام كامل بثنائية الاتجاه	7ec3cc929fbe2ae6a5aea1c1a6b75cb6e62732def5f0ba1c0d27be21d1fccf2f	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4931
F-004131	- محرك تنسيق ثقافي	7caea618be030a7e27ef71a94ffb7e05efc40d53f7b5cfd53e4e7e84f926ef57	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4932
F-004132	- عكس محاور رياضي	8a570125deae1e4fbdaeef7bfb4470124e88f7f50e033b0df5628a99759193c4	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4933
F-004133	- إعادة تموضع وسوم الإيضاح	0613b8a202f640534fc903055eb30b117e295fa5343f6c67dee97d067ac3b6a4	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4934
F-004134	- دعم RTL تلقائي عند التحويل للعربية	4b22ae75a05b399548bb1f8d8745efd6b1ab5a4b97898bf026667b2cf5e392d0	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4935
F-004135	- تحويل LTR → RTL دون كسر المطابقة	7f2d79ec45d140f836d683631281d3d960af231a9780190865f197e5b2a6024e	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4936
F-004136	- تحويل لغة مع RTL	02e90fc43a6d49968db213fe6c008131387f1c0fbfe40bbcad65ddc2630fa2a8	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4937
F-004137	- تحويله للعربية مع الحفاظ على التوازن البصري	f2633bd0248ede16ceb2d5675ebbccec69a6497d8f51a76039cbac88294a2dc2	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4938
F-004138	- دعم عربي + إنجليزي في نفس اللوحة	fcdb8a917ae328c7312f7ab9175a7c18cdb77eb5fc13c15ff5e829f55616b4f7	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4939
F-004139	- عرض الجداول من اليمين لليسار	1fb693d28859a48fe4cc6452801de12e2056c4e929eb12c14e6440cd9c2b090a	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4940
F-004140	- التفاف النص مع مراعاة الكشيدة	cedd7b5555dac97858c1f937fb6090c2b070655cc1db7584d82bc2f1b1856f24	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4941
F-004141	- دعم الاتجاه من اليمين لليسار بالكامل	18cd7e32a1d93809f4ccf38b6df0f1655e75ab51980a97679b97c6a34c17c5d8	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4942
F-004142	- دعم اللغة العربية في جميع عناصر التقرير	7a090c072bbb6ec27830244668c4aa21c7fddc08c4fef93d31ecd13db124ba9e	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4943
F-004143	- دعم التصميم من اليمين لليسار	93c0b2266ce97e73c62487285b027b89957d97f1b183d284b9cada95c5fdd771	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4944
F-004144	- دعم الخطوط العربية الاحترافية	541cb2065159f44a1f8195c84e53394a50a680db510cafeec8da79486d86d21e	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4945
F-004145	- دعم المصطلحات القطاعية العربية	98edab240394833c15204e6641530c784a2c5654b0fe1efc854a53729387695a	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4946
F-004146	- حقن معجم متخصص حسب المجال	abb7a6e89e71cdaae81548e3059be471d616638e9d4251a756213d1a0a347426	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4947
F-004147	- تحسين جودة الترجمة السياقية	b0f8d5df7af81a1fd1e680c3574c9a730ea1c2260f760ed97b369be2ca625cf2	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4948
F-004148	- ضمان تكافؤ بصري بين النسخة العربية والإنجليزية	0c43f27329cf079d66041a8eea1f300f124e59a955b2e09c66e2f06f0fd3860a	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4949
F-004149	- تطابق اتجاه النص RTL/LTR دون أي انحراف	905b9bc05a95408720362e44186355ecb2691bbd58403a84d1ce6af64cc9ff94	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4950
F-004150	- تبرير نصوص بالكشيدة بشكل ذكي	fab595a33c7df79679f561e8563b8f2123f996bb19a32950fa36e3c62c65327f	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4951
F-004151	- نضج التعريب النخبوي	0f1db3210f17810392db0af5f7ff54402f1e88bc6e17c9f16d964da36aba819a	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4952
F-004152	- دعم RTL/LTR flag	1cbfc605fbf096e254003096fc5cc5862ef1090153617df6fdca9f2ef566c7da	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4953
F-004153	- عرض النص العربي مع استقرار خط الأساس	ce850ec98ee87cba4d109de4b7cc2ca2a59c4bf3ffc6bccff6ee1e22692127f6	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4954
F-004154	- محادثة ذكية تدعم العربية ومتعدد اللغات مع ذاكرة طويلة المدى	ac6f32ff948dd8bed26265cf63221e08cc4d5442046842598df672831df71b25	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4955
F-004155	- محرر الخطوط مع دعم رفع خطوط عربية ولاتينية	d92634527581c3bd44d1098adb9af5813593167eb9512d0d7e05b6499ba2678b	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4956
F-004156	- مكتبة مكونات موحدة تدعم الكتابة من اليمين واليسار واستجابة الجوال	ebe4331465dafceb25dd92bb310880466c3afbd034cbb8f0d154c4eeebeb85bb	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4957
F-004157	- دعم تبديل اتجاه الكتابة تلقائيا حسب اللغة	2407e32dc843aea9f5cf52f4e9fa6feae9e46aa4745adb9f63d06e645d2ccbd5	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4958
F-004158	- ملفات ترجمة منظمة لكل لغة	bcd05efc46825896cf1d33bfd7807eef1e90cea322e190b7c5438733961467fc	Localization Engine	7.2 التخطيط الاحترافي من اليمين لليسار	4959
