FEATURE_ID	FEATURE_TEXT	SOURCE_SECTION	SOURCE_LINE
F-004840	- مقارنة نسختين من مستند واستخراج الفروقات الجوهرية	9.6 الذكاء الاصطناعي أثناء التعديل	5707
F-004841	- مراقبة جودة النماذج تلقائياً	9.6 الذكاء الاصطناعي أثناء التعديل	5708
F-004842	- تبديل النماذج دون تعطيل الخدمات	9.6 الذكاء الاصطناعي أثناء التعديل	5709
F-004843	- تطبيق مستويات ذكاء مختلفة حسب الاشتراك	9.6 الذكاء الاصطناعي أثناء التعديل	5710
F-004844	- عزل الذكاء الاصطناعي عن منطق الأعمال	9.6 الذكاء الاصطناعي أثناء التعديل	5711
F-004845	- إظهار ملخص عمليات الذكاء الاصطناعي المنفذة مع رابط للتدقيق	9.6 الذكاء الاصطناعي أثناء التعديل	5712
F-004846	- الذكاء الاصطناعي أثناء التعديل	9.6 الذكاء الاصطناعي أثناء التعديل	5713
F-004847	- التكيف مع أسلوب كتابة المستخدم واقتراح تحسينات متسقة	9.6 الذكاء الاصطناعي أثناء التعديل	5714
F-004848	- يقترح تحسينات لرفع دقة النتائج	9.6 الذكاء الاصطناعي أثناء التعديل	5715
F-004849	- الذكاء الاصطناعي المساعد أثناء التعديل	9.6 الذكاء الاصطناعي أثناء التعديل	5716
F-004850	- صلاحيات متعددة المستويات حسب الدور	10.1 الصلاحيات والأمان	5725
F-004851	- سجل نشاط كامل لجميع المستخدمين	10.1 الصلاحيات والأمان	5726
F-004852	- أرشفة الإصدارات والرجوع لنسخة سابقة	10.1 الصلاحيات والأمان	5727
F-004853	- اعتماد التقارير قبل النشر	10.1 الصلاحيات والأمان	5728
F-004854	- تصنيف البيانات: سري أو داخلي أو عام	10.1 الصلاحيات والأمان	5729
F-004855	- حماية العروض والتقارير بكلمة مرور	10.1 الصلاحيات والأمان	5730
F-004856	- صلاحيات متعددة المستويات وصلاحيات حسب الدور	10.1 الصلاحيات والأمان	5731
F-004857	- إدارة الصلاحيات والأدوار والسياسات	10.1 الصلاحيات والأمان	5732
F-004858	- التحكم في صلاحيات الوصول على مستوى Dataset/Field/Row	10.1 الصلاحيات والأمان	5733
F-004859	- نظام يمنع أي شخص من رؤية بيانات غيره	10.1 الصلاحيات والأمان	5734
F-004860	- منصة تسجيل دخول وصلاحيات	10.1 الصلاحيات والأمان	5735
F-004861	- نظام أدوار وصلاحيات يعمل	10.1 الصلاحيات والأمان	5736
F-004862	- التحقق من الصلاحيات قبل النشر	10.1 الصلاحيات والأمان	5737
F-004863	- عمليات حساسة تتطلب موافقة ثنائية أو سير موافقات	10.1 الصلاحيات والأمان	5738
F-004864	- التحكم الدقيق في أذونات القراءة والكتابة لكل مكون فرعي	10.1 الصلاحيات والأمان	5739
F-004865	- فصل أذونات القراءة والكتابة لكل مكون فرعي لضبط مستوى الصلاحيات	10.1 الصلاحيات والأمان	5740
F-004866	- عدم وجود استدعاءات مباشرة أو coupling داخلي قبل تجميد النواة (Freeze)	10.1 الصلاحيات والأمان	5741
F-004867	- التحقق من الحذف المتتالي (cascading deletes) عند حذف dataset	10.1 الصلاحيات والأمان	5742
F-004868	- حماية عمليات الحذف والتعديل عبر أذونات صارمة وعدم السماح بالتحديث أو الحذف بدون صلاحيات	10.1 الصلاحيات والأمان	5743
F-004869	- قوة حوكمة التشغيل	10.1 الصلاحيات والأمان	5744
F-004870	- انخفاض مخاطر الانحراف المعماري	10.1 الصلاحيات والأمان	5745
F-004871	- الحفاظ الكامل على الحتمية	10.1 الصلاحيات والأمان	5746
F-004872	- الحفاظ الكامل على عزل الوحدات	10.1 الصلاحيات والأمان	5747
F-004873	- عدم المساس بالقيود الصارمة	10.1 الصلاحيات والأمان	5748
F-004874	- الحتمية الكاملة	10.1 الصلاحيات والأمان	5749
F-004875	- العزل الكامل	10.1 الصلاحيات والأمان	5750
F-004876	- عدم تعديل النواة	10.1 الصلاحيات والأمان	5751
F-004877	- عدم كسر أي قيود صارمة	10.1 الصلاحيات والأمان	5752
F-004878	- عدم إدخال ترابط عرضي	10.1 الصلاحيات والأمان	5753
F-004879	- إيقاف كامل للذكاء الاصطناعي عند الحاجة	10.1 الصلاحيات والأمان	5754
F-004880	- كل وكيل يعمل ضمن حدود العزل المعماري	10.1 الصلاحيات والأمان	5755
F-004881	- تعريف آلية منع الانحراف	10.1 الصلاحيات والأمان	5756
F-004882	- قواعد منع الانحراف	10.1 الصلاحيات والأمان	5757
F-004883	- منع الانحراف نحو مشروع واحد	10.1 الصلاحيات والأمان	5758
F-004884	- منع الانحراف	10.1 الصلاحيات والأمان	5759
F-004885	- يمنع انحراف Manus	10.1 الصلاحيات والأمان	5760
F-004886	- قفل التنفيذ مفعّل والبرنامج مختوم وجاهز لـ Manus	10.1 الصلاحيات والأمان	5761
F-004887	- كلها مغلقة باختبارات Block-level	10.1 الصلاحيات والأمان	5762
F-004888	- أي مخالفة → Build BLOCKED	10.1 الصلاحيات والأمان	5763
F-004889	- auto-blocking يبدأ عند الانحرافات المعمارية	10.1 الصلاحيات والأمان	5764
F-004890	- يبدأ blocking behavior خارج K4	10.1 الصلاحيات والأمان	5765
F-004891	- توفير نموذج أمان Zero Trust	10.1 الصلاحيات والأمان	5766
F-004892	- تشفير كامل للاتصالات	10.1 الصلاحيات والأمان	5767
F-004893	- سجل تدقيق غير قابل للتعديل	10.1 الصلاحيات والأمان	5768
F-004894	- تسجيل وتتبع جميع العمليات بسجل تدقيق كامل	10.1 الصلاحيات والأمان	5769
F-004895	- مفتاح إيقاف شامل للذكاء الاصطناعي	10.1 الصلاحيات والأمان	5770
F-004896	- سقف ميزانية وتحكم تلقائي في التكلفة	10.1 الصلاحيات والأمان	5771
F-004897	- عزل موارد معالجة المستندات	10.1 الصلاحيات والأمان	5772
F-004898	- عزل مشكلة في وحدة دون توقف النظام كاملاً	10.1 الصلاحيات والأمان	5773
F-004899	- طبقة تحكم تنفيذ مركزي تمر عبرها جميع الطلبات	10.1 الصلاحيات والأمان	5774
F-004900	- منع تجاوز طبقة الحوكمة التنفيذية	10.1 الصلاحيات والأمان	5775
F-004901	- عزل سياسات كل جهة عن الأخرى	10.1 الصلاحيات والأمان	5776
F-004902	- التحكم في الموارد حسب نمط التشغيل	10.1 الصلاحيات والأمان	5777
F-004903	- توجيه الطلبات حسب الملف التشغيلي للجهة	10.1 الصلاحيات والأمان	5778
F-004904	- عزل موارد التسريع عن قواعد البيانات التشغيلية	10.1 الصلاحيات والأمان	5779
F-004905	- توافق مع مفتاح إيقاف الذكاء الاصطناعي	10.1 الصلاحيات والأمان	5780
F-004906	- توافق كامل مع سياسات الميزانية	10.1 الصلاحيات والأمان	5781
F-004907	- حياد كامل عن مزود البنية التحتية	10.1 الصلاحيات والأمان	5782
F-004908	- قابلية استبدال أي مزود تقني دون تأثير	10.1 الصلاحيات والأمان	5783
F-004909	- فرض حوكمة على مستوى الجهة	10.1 الصلاحيات والأمان	5784
F-004910	- التحكم في الموارد حسب الوضع المختار	10.1 الصلاحيات والأمان	5785
F-004911	- تفعيل طبقة التحكم التنفيذي (ECL) كمسار إلزامي لجميع الطلبات	10.1 الصلاحيات والأمان	5786
F-004912	- عزل كامل بين DPC و OLTP	10.1 الصلاحيات والأمان	5787
F-004913	- الحفاظ على العزل دون خرق أي مبدأ أو قيد أو عزل أو حتمية تشغيلية	10.1 الصلاحيات والأمان	5788
F-004914	- أقصى تحكم سيادي دون تعقيد تشغيلي أو تعارض مع قابلية التوسع SaaS	10.1 الصلاحيات والأمان	5789
F-004915	- حماية SaaS من استنزاف الموارد	10.1 الصلاحيات والأمان	5790
F-004916	- حوكمة متعددة الأوضاع عبر ECL	10.1 الصلاحيات والأمان	5791
F-004917	- تكامل AI: Admin Copilot يقترح صلاحيات بناءً على نمط العمل ويطبقها ضمن صلاحياته ومع موافقة	10.1 الصلاحيات والأمان	5792
F-004918	- إدارة الصلاحيات: اقتراح صلاحيات وتطبيقها بموافقة	10.1 الصلاحيات والأمان	5793
F-004919	- يطلب موافقة إن لزم وينفّذ وفق Action Engine + Policy Engine ثم يطلب الموافقة	10.1 الصلاحيات والأمان	5794
F-004920	- تعريف Policy constraints	10.1 الصلاحيات والأمان	5795
F-004921	- وضع قواعد Module Isolation	10.1 الصلاحيات والأمان	5796
F-004922	- Policy Engine مع Tenant Enforcement وTenant isolation مضبوط	10.1 الصلاحيات والأمان	5797
F-004923	- موافقة قبل الانتقال بين المراحل	10.1 الصلاحيات والأمان	5798
F-004924	- قواعد الحوكمة وقواعد الموافقة للحفاظ على Phase Isolation	10.1 الصلاحيات والأمان	5799
F-004925	- عزل كامل بين العملاء واحترام العزل بين Kernel و Modules	10.1 الصلاحيات والأمان	5800
F-004926	- tenant_id يأتي من JWT فقط ويُستخدم في التحقق من السياسات	10.1 الصلاحيات والأمان	5801
F-004927	- إنشاء Object في Tenant A ومحاولة قراءته من Tenant B يتم رفضها مع تسجيل Audit منفصل وإعادة 403	10.1 الصلاحيات والأمان	5802
F-004928	- منع استخدام أي موارد خارجية وموارد Manus	10.1 الصلاحيات والأمان	5803
F-004929	- Canary isolation test جاهزة لبوابة الموافقة AG-1	10.1 الصلاحيات والأمان	5804
F-004930	- سجل فشل policy في معاملة منفصلة	10.1 الصلاحيات والأمان	5805
F-004931	- نواة SaaS متعددة الجهات مع عناقيد مؤسسات مخصصة ووحدات GPU مخصصة	10.1 الصلاحيات والأمان	5806
F-004932	- تشغيل متعدد الجهات سحابياً وتشغيل مخصص بمجموعات موارد مستقلة ونشر سيادي داخل بيئات مغلقة	10.1 الصلاحيات والأمان	5807
